ProbeID	Name	Control_1	Control_2	Control_3	Grp78KO_1	Grp78KO_2	Grp78KO_3
1700030C10Rik_1	1700030C10RIK_1	1.0846211	0.9828324	1.3412476	1.5306853	1.3627458	1.0673091
1700030C10Rik_2	1700030C10RIK_2	0	0	0	0	0	0
1700030C12Rik	1700030C12RIK	0	0.045753542	0.014791441	0	0.008987152	0.016104057
1700030C14Rik	1700030C14RIK	0	0	0	0.030741084	0	0.016104057
1700030F04Rik	1700030F04RIK	0.051965516	0.107685044	0.10594464	0.11070853	0.052749883	0.09294972
1700030I03Rik	1700030I03RIK	0	0	0	0	0	0
1700030J22Rik	1700030J22RIK	2.4581454	2.3941166	2.319619	2.5889428	2.4942832	2.824042
1700030K09Rik	1700030K09RIK	1.9995172	2.062034	2.2187421	2.1206243	2.1778128	2.3188848
1700030L20Rik	1700030L20RIK	0	0	0	0	0	0
1700030M09Rik	1700030M09RIK	0	0	0	0	0	0.008084445
1700030N03Rik	1700030N03RIK	2.4476552	2.535587	2.6674912	2.4229145	2.5710084	3.4245558
1700030N18Rik	1700030N18RIK	0	0	0	0	0	0
1700030O20Rik	1700030O20RIK	0	0	0	0	0.035473924	0
1700031A10Rik	1700031A10RIK	0	0.006665789	0.007423069	0	0	0
1700031F05Rik	1700031F05RIK	0	0	0	0	0	0.008084445
1700031F10Rik	1700031F10RIK	0	0	0	0	0	0
1700031L13Rik	1700031L13RIK	0	0	0	0	0	0
1700031M16Rik	1700031M16RIK	0	0	0	0	0	0
1700031P21Rik	1700031P21RIK	0	0	0	0	0	0
1700034B16Rik	1700034B16RIK	0	0	0	0	0	0
1700034E13Rik	1700034E13RIK	0.2364128	0.23706396	0.3848496	0.27169347	0.42107868	0.47548294
1700034G24Rik	1700034G24RIK	0	0	0	0	0	0
1700034H15Rik	1700034H15RIK	0.30048686	0.39758614	0.45815477	0.3571526	0.51705086	0.50530696
1700034I23Rik	1700034I23RIK	0.015124873	0.013287439	0.014791441	0.030741084	0	0
1700034J04Rik	1700034J04RIK	0	0	0	0	0	0
1700034J05Rik	1700034J05RIK	0	0	0.014791441	0.030741084	0	0.008084445
1700034K08Rik	1700034K08RIK	0	0	0	0	0	0
1700034O15Rik	1700034O15RIK	0	0	0	0	0	0
1700034P13Rik	1700034P13RIK	0.69605744	0.7308171	0.82157016	0.73842955	0.79285955	0.8429049
1700036A12Rik	1700036A12RIK	0	0	0.029367281	0	0	0.0629163
1700036G14Rik	1700036G14RIK	0	0	0	0	0	0
1700036O09Rik	1700036O09RIK	0	0	0	0	0	0
1700037C06Rik	1700037C06RIK	0	0	0	0	0	0
1700037C18Rik	1700037C18RIK	1.950894	1.942923	2.062999	2.7328148	2.6807237	2.6763115
1700037F24Rik	1700037F24RIK	0	0	0	0	0	0
1700037H04Rik	1700037H04RIK	2.035987	2.050053	2.0910063	2.8473141	2.760349	2.5400789
1700039E22Rik	1700039E22RIK	0	0	0	0	0	0
1700039I01Rik	1700039I01RIK	0	0	0	0	0	0
1700039M10Rik	1700039M10RIK	0.015124873	0	0	0.015488665	0	0
1700039M15Rik	1700039M15RIK	0	0	0.014791441	0	0	0
1700040D17Rik	1700040D17RIK	0.059173528	0.0393441	0.07186184	0.067884386	0.017894255	0.10763481
1700040F15Rik	1700040F15RIK	0	0	0	0	0	0
1700040F17Rik	1700040F17RIK	0	0	0	0	0	0
1700040K01Rik	1700040K01RIK	0	0	0	0	0	0
1700040L02Rik	1700040L02RIK	2.5905156	2.5811548	2.6176457	2.9730558	2.9539568	3.1778898
1700040L08Rik	1700040L08RIK	0.030024389	0.013287439	0.043733716	0.04576436	0	0.031952877
1700041C23Rik	1700041C23RIK	0	0	0	0.030741084	0	0
1700041G16Rik	1700041G16RIK	0.24837215	0.2884838	0.369521	0.35167703	0.39100498	0.3521312
1700041I07Rik	1700041I07RIK	0.015124873	0	0	0	0	0
1700041M05Rik	1700041M05RIK	0	0	0	0	0	0
1700041M19Rik	1700041M19RIK	0.06632996	0.052122165	0.07186184	0.067884386	0.086431414	0.12926584
1700042D02Rik	1700042D02RIK	0	0	0	0	0	0
1700042G07Rik	1700042G07RIK	0	0	0	0	0	0
1700042G15Rik	1700042G15RIK	0.007591032	0	0	0.015488665	0.017894255	0.04755443
1700042O10Rik	1700042O10RIK	0	0	0	0	0	0
1700044C05Rik	1700044C05RIK	0.030024389	0.013287439	0	0.007774319	0.008987152	0
1700044K03Rik	1700044K03RIK	0	0	0	0	0	0
1700045H11Rik	1700045H11RIK	0.16148777	0.11367236	0.20780356	0.27169347	0.19611251	0.114897266
1700045I11Rik	1700045I11RIK	0	0	0.007423069	0	0	0
1700046C09Rik	1700046C09RIK	0	0	0	0	0	0.008084445
1700047A11Rik	1700047A11RIK	0	0.006665789	0.007423069	0	0	0
1700047F07Rik	1700047F07RIK	0	0.013287439	0	0	0	0
1700047G03Rik	1700047G03RIK	0.073435545	0.077198654	0.014791441	0.06056527	0.052749883	0.031952877
1700047G07Rik	1700047G07RIK	0	0	0	0	0	0
1700047I17Rik2	1700047I17RIK2	0	0	0	0	0	0
1700047K16Rik	1700047K16RIK	0.030024389	0.077198654	0.08563466	0	0.086431414	0.0629163
1700047L14Rik	1700047L14RIK	0	0	0	0	0	0
1700047M11Rik	1700047M11RIK	0.044705167	0.032893308	0.014791441	0	0.017894255	0
1700047N06Rik	1700047N06RIK	0	0	0	0	0	0
1700047O18Rik	1700047O18RIK	0	0	0	0	0	0
1700048F04Rik	1700048F04RIK	0	0	0	0	0	0.008084445
1700048M11Rik	1700048M11RIK	0.015124873	0	0	0	0	0
1700048O20Rik	1700048O20RIK	0.09445429	0.10166167	0.16451098	0.14504567	0.16598311	0.25636142
1700049E15Rik	1700049E15RIK	0.121809214	0.06473901	0.09922037	0.07515031	0.13491765	0.078045756
1700049E17Rik1	1700049E17RIK1	0	0	0	0	0	0
1700049E22Rik	1700049E22RIK	0	0	0	0	0	0
1700049J03Rik	1700049J03RIK	0.015124873	0.013287439	0	0	0.02672272	0.09294972
1700049L16Rik	1700049L16RIK	0	0	0	0	0	0
1700051A21Rik	1700051A21RIK	0	0	0	0	0	0
1700051K13Rik	1700051K13RIK	0	0	0	0	0	0
1700051O22Rik	1700051O22RIK	0.044705167	0.045753542	0.029367281	0.023143955	0.07811678	0.10031922
1700052H01Rik	1700052H01RIK	0	0	0.014791441	0.015488665	0.044149213	0.016104057
1700052I22Rik	1700052I22RIK	0	0	0.014791441	0	0	0
1700052K11Rik	1700052K11RIK	0.43737325	0.4372354	0.46285588	0.5135402	0.666754	0.5807451
1700054A03Rik	1700054A03RIK	0.16795045	0.12554051	0.2608458	0.35167703	0.2814092	0.44474202
1700054K02Rik	1700054K02RIK	0	0	0	0	0	0
1700054K19Rik	1700054K19RIK	0	0	0	0	0	0
1700054M17Rik	1700054M17RIK	0	0	0	0	0	0
1700054O19Rik	1700054O19RIK	0	0.013287439	0.07186184	0.023143955	0	0
1700055C04Rik	1700055C04RIK	0	0	0.043733716	0	0	0
1700055D18Rik	1700055D18RIK	0.29482865	0.29845792	0.41972834	0.33506805	0.30829784	0.26262337
1700056E22Rik	1700056E22RIK	0.25429863	0.27333355	0.37465668	0.44592384	0.5062265	0.48552346
1700056N10Rik	1700056N10RIK	0.030024389	0.107685044	0.36435878	0.04576436	0.12699811	0.114897266
1700057G04Rik	1700057G04RIK	0.23037905	0.2527694	0.27226046	0.4754638	0.36627737	0.29939336
1700057H15Rik	1700057H15RIK	0	0	0	0	0	0
1700057H21Rik	1700057H21RIK	0	0	0	0	0	0
1700058P15Rik	1700058P15RIK	0	0	0.029367281	0.015488665	0.052749883	0
1700060C16Rik	1700060C16RIK	0.044705167	0	0	0	0	0
1700060C20Rik	1700060C20RIK	0	0	0	0	0	0
1700060J05Rik	1700060J05RIK	0.022602381	0.026400635	0.043733716	0.030741084	0	0
1700060O08Rik	1700060O08RIK	0	0	0	0	0	0
1700061E17Rik	1700061E17RIK	0	0	0	0	0	0
1700061E18Rik	1700061E18RIK	0	0	0	0	0	0
1700061F12Rik	1700061F12RIK	0	0	0	0	0	0
1700061G19Rik	1700061G19RIK	0.38691738	0.45860186	0.61887026	0.77504635	0.6759804	0.67183733
1700061H18Rik	1700061H18RIK	0.073435545	0.045753542	0.06490364	0	0.06973244	0.04755443
1700061I17Rik	1700061I17RIK	0	0	0	0	0	0.016104057
1700061J23Rik	1700061J23RIK	0	0	0	0.030741084	0.086431414	0.04755443
1700061N14Rik	1700061N14RIK	0.14184527	0.089504965	0.08563466	0.0966366	0.21812841	0.13637346
1700063A18Rik	1700063A18RIK	0	0	0	0	0	0
1700063D05Rik	1700063D05RIK	0	0.026400635	0.007423069	0	0	0.031952877
1700063H04Rik	1700063H04RIK	0	0	0	0	0.02672272	0
1700063H06Rik	1700063H06RIK	0	0	0	0	0	0
1700063I16Rik	1700063I16RIK	0	0	0	0	0	0
1700063K16Rik	1700063K16RIK	0	0	0	0	0	0
1700063O14Rik	1700063O14RIK	0	0	0	0	0	0
1700064H15Rik	1700064H15RIK	0.41749534	0.24232657	0.29470608	0.3461713	0.23254092	0.4395254
1700064J06Rik	1700064J06RIK	0.030024389	0.026400635	0.043733716	0.04576436	0.052749883	0.0629163
1700064M15Rik	1700064M15RIK	0.1285326	0.089504965	0.043733716	0.21037318	0.22536063	0.23091394
1700065D16Rik	1700065D16RIK	0.03739172	0.013287439	0.014791441	0.030741084	0.017894255	0.0629163
1700065I16Rik	1700065I16RIK	0	0	0	0	0	0
1700065J11Rik	1700065J11RIK	0	0	0	0	0	0
1700065J18Rik	1700065J18RIK	0	0.026400635	0	0	0	0
1700065L07Rik	1700065L07RIK	0.015124873	0	0.014791441	0	0	0.016104057
1700065O20Rik	1700065O20RIK	0	0	0.014791441	0.030741084	0.035473924	0.016104057
1700066B17Rik	1700066B17RIK	0	0	0	0	0	0
1700066B19Rik	1700066B19RIK	0.755064	0.4670222	0.8726643	1.4661613	1.3154299	1.083921
1700066C05Rik	1700066C05RIK	0	0	0	0	0	0
1700066J03Rik	1700066J03RIK	0.015124873	0.013287439	0	0.030741084	0.017894255	0.016104057
1700066M21Rik	1700066M21RIK	2.0759635	2.069661	1.9305781	2.7852209	2.8148139	2.6170542
1700066N21Rik	1700066N21RIK	0	0	0.007423069	0	0	0
1700066O22Rik	1700066O22RIK	0	0	0	0	0	0
1700067G17Rik	1700067G17RIK	0	0	0	0.030741084	0.035473924	0
1700067K01Rik	1700067K01RIK	0.36599994	0.35629973	0.3487103	0.30675828	0.4091575	0.57162076
1700067P10Rik	1700067P10RIK	0.044705167	0.032893308	0.050840266	0	0	0
1700069B07Rik	1700069B07RIK	0.19339146	0.22645491	0.1832949	0.27169347	0.41513586	0.23733678
1700069L16Rik	1700069L16RIK	0	0.026400635	0.029367281	0.007774319	0	0
1700069P05Rik	1700069P05RIK	0	0	0	0	0	0
1700071G01Rik	1700071G01RIK	0	0	0	0	0	0
1700071K01Rik	1700071K01RIK	0	0	0	0	0	0
1700071M16Rik	1700071M16RIK	0	0.013287439	0	0	0	0
1700072B07Rik	1700072B07RIK	0	0	0	0	0	0
1700072G22Rik	1700072G22RIK	0	0.013287439	0	0	0	0
1700072O05Rik	1700072O05RIK	0	0	0	0	0	0
1700073E17Rik	1700073E17RIK	0.051965516	0	0	0.04576436	0.035473924	0
1700074A21Rik	1700074A21RIK	0	0	0	0	0	0
1700074H08Rik	1700074H08RIK	0	0	0.014791441	0	0	0
1700074P13Rik	1700074P13RIK	0	0	0	0	0	0
1700080E11Rik	1700080E11RIK	0	0	0	0	0	0
1700080G11Rik	1700080G11RIK	0	0	0	0	0	0
1700080N15Rik	1700080N15RIK	0	0	0	0	0	0
1700080O16Rik	1700080O16RIK	0	0	0	0	0	0
1700081B01Rik	1700081B01RIK	0	0.006665789	0.007423069	0	0	0
1700081H04Rik	1700081H04RIK	0	0	0	0	0	0
1700082M22Rik	1700082M22RIK	0.10136349	0.14886242	0.16451098	0.19764464	0.18116128	0.26884636
1700083H02Rik	1700083H02RIK	0	0	0	0	0	0
1700084C06Rik	1700084C06RIK	0.16148777	0.29845792	0.44391733	0.28351888	0.2607574	0.3521312
1700084E18Rik	1700084E18RIK	0.17437164	0.2103273	0.23172587	0.2166772	0.30164316	0.24371862
1700084F23Rik	1700084F23RIK	0.121809214	0.058450487	0.050840266	0.06056527	0.14277495	0.10763481
1700084J12Rik	1700084J12RIK	0	0	0	0	0	0
1700084M14Rik	1700084M14RIK	0	0	0	0	0	0
1700085C21Rik	1700085C21RIK	0	0	0	0	0	0
1700086D15Rik	1700086D15RIK	0.059173528	0.013287439	0.043733716	0.04576436	0.017894255	0.078045756
1700086L19Rik	1700086L19RIK	0.11504031	0.11367236	0.22579876	0.32946986	0.2814092	0.57619333
1700086O06Rik	1700086O06RIK	0.87315136	0.7047162	0.7325361	0.9614767	0.77638274	0.9798395
1700086P04Rik	1700086P04RIK	0.27187017	0.33738846	0.33814025	0.19121909	0.30164316	0.3967827
1700088E04Rik	1700088E04RIK	3.6884668	3.6297674	3.5994205	4.040276	4.0037785	4.0722528
1700091H14Rik	1700091H14RIK	0	0	0	0	0	0
1700092C02Rik	1700092C02RIK	0	0	0	0	0	0
1700092C10Rik	1700092C10RIK	0	0	0	0	0	0
1700092C17Rik	1700092C17RIK	0	0	0	0	0	0
1700092E19Rik	1700092E19RIK	0	0	0.014791441	0	0	0
1700092K14Rik	1700092K14RIK	0	0	0	0	0	0
1700092M07Rik	1700092M07RIK	0	0	0	0	0	0.07050964
1700093J21Rik	1700093J21RIK	0.89206535	1.0782517	1.1923491	0.8309797	0.95122063	0.98591495
1700093K21Rik	1700093K21RIK	0.015124873	0.0393441	0	0	0	0.031952877
1700094J05Rik	1700094J05RIK	0	0	0.029367281	0	0	0
1700094M23Rik	1700094M23RIK	0.073435545	0.013287439	0.050840266	0.023143955	0.035473924	0.04755443
1700094M24Rik	1700094M24RIK	0	0.0393441	0	0	0.017894255	0
1700095A13Rik	1700095A13RIK	0	0	0	0	0	0
1700095A21Rik	1700095A21RIK	0	0	0	0	0	0
1700095B10Rik	1700095B10RIK	0	0	0	0	0	0
1700095J03Rik	1700095J03RIK	1.0262854	1.0411692	1.1025	1.0662017	1.1999974	1.3541569
1700095J07Rik	1700095J07RIK	0	0.026400635	0.014791441	0.007774319	0	0.008084445
1700095J12Rik	1700095J12RIK	0	0	0	0	0	0.016104057
1700095K22Rik	1700095K22RIK	0	0	0	0	0	0
1700096J18Rik	1700096J18RIK	0.015124873	0.045753542	0	0	0.035473924	0
1700096K18Rik	1700096K18RIK	1.0398456	0.9977387	1.2872037	1.1185519	1.1835482	1.1321626
1700097M23Rik	1700097M23RIK	0	0	0	0	0	0
1700097N02Rik	1700097N02RIK	0.14843574	0.12554051	0.1832949	0.35167703	0.42107868	0.6208047
1700099I09Rik	1700099I09RIK	0	0	0.014791441	0	0	0.016104057
1700100L14Rik	1700100L14RIK	0	0	0	0	0	0
1700101I11Rik	1700101I11RIK	0.18709162	0.11367236	0.1258503	0.3461713	0.2676888	0.3521312
1700101I19Rik	1700101I19RIK	0	0	0	0	0	0
1700101O22Rik	1700101O22RIK	0	0	0	0	0	0
1700102F20Rik	1700102F20RIK	0	0	0	0	0	0
1700102P08Rik	1700102P08RIK	0.5401546	0.52009153	0.66206235	0.59425473	0.6337742	0.5942774
1700104B16Rik	1700104B16RIK	0.044705167	0.052122165	0.07186184	0.067884386	0.086431414	0.10031922
1700105P06Rik	1700105P06RIK	0.044705167	0.12554051	0.08563466	0.06056527	0.16598311	0.15043887
1700108F19Rik	1700108F19RIK	0	0.058450487	0.029367281	0.11767092	0.035473924	0
1700108J01Rik	1700108J01RIK	0	0	0	0	0	0
1700108N06Rik	1700108N06RIK	0	0	0.007423069	0	0	0
1700108N11Rik	1700108N11RIK	0.06632996	0.07098824	0.07186184	0.06056527	0.035473924	0.031952877
1700109G14Rik	1700109G14RIK	0	0.013287439	0	0.015488665	0	0
1700109G15Rik	1700109G15RIK	0	0	0	0	0	0
1700109H08Rik	1700109H08RIK	0.43737325	0.71130556	0.9242352	0.44091454	0.45601255	0.6164321
1700109I08Rik	1700109I08RIK	0	0	0.014791441	0	0.008987152	0.008084445
1700109K24Rik	1700109K24RIK	0.015124873	0.013287439	0.029367281	0.038280934	0.02672272	0
1700110C19Rik	1700110C19RIK	0	0.013287439	0.08563466	0.04576436	0.017894255	0.016104057
1700110I01Rik	1700110I01RIK	0.015124873	0.052122165	0.022105917	0.06056527	0.24674866	0.055264864
1700110I07Rik	1700110I07RIK	0	0.006665789	0	0	0	0
1700110K17Rik	1700110K17RIK	0	0.026400635	0.043733716	0	0	0.016104057
1700111E14Rik	1700111E14RIK	0	0	0	0	0	0
1700111N16Rik	1700111N16RIK	0.08749701	0.107685044	0.07877196	0.11767092	0.086431414	0.17798978
1700112D23Rik	1700112D23RIK	0.3172719	0.35629973	0.25508928	0.21037318	0.21812841	0.3464069
1700112H15Rik	1700112H15RIK	0	0	0	0	0	0.016104057
1700112J05Rik	1700112J05RIK	0.015124873	0.026400635	0.057896674	0.13827191	0.09467747	0.16430922
1700112J16Rik	1700112J16RIK	0.15498304	0.2211079	0.1956243	0.3625984	0.43285942	0.38580534
1700112K13Rik	1700112K13RIK	0	0	0	0	0	0
1700112L15Rik	1700112L15RIK	0	0	0	0	0	0
1700113A16Rik	1700113A16RIK	1.0425355	1.1007488	1.1786882	1.2179966	1.210815	1.0811715
1700113B19Rik	1700113B19RIK	0	0	0	0	0	0
1700113H08Rik	1700113H08RIK	0.030024389	0.019865531	0.029367281	0.007774319	0.035473924	0.07050964
1700116B05Rik	1700116B05RIK	0	0	0	0	0	0
1700119H24Rik	1700119H24RIK	0	0	0	0	0	0.008084445
1700119I11Rik	1700119I11RIK	0	0	0	0	0	0
1700120B22Rik	1700120B22RIK	0.030024389	0.052122165	0.043733716	0.06056527	0.017894255	0.031952877
1700120C14Rik	1700120C14RIK	0.3172719	0.38401252	0.27226046	0.5135402	0.30829784	0.4905061
1700120C18Rik	1700120C18RIK	0	0	0	0	0	0
1700120E14Rik	1700120E14RIK	0	0.026400635	0	0	0	0
1700120G07Rik	1700120G07RIK	0	0.026400635	0.014791441	0	0	0
1700120G11Rik	1700120G11RIK	0	0	0.014791441	0.07515031	0.008987152	0.024059866
1700120K04Rik	1700120K04RIK	0	0	0	0	0	0
1700120O09Rik	1700120O09RIK	0	0	0	0	0	0
1700121C08Rik	1700121C08RIK	0	0.06473901	0.007423069	0.0531922	0.07811678	0.07050964
1700121L03Rik	1700121L03RIK	0	0	0	0	0	0
1700121L16Rik	1700121L16RIK	0	0	0	0.015488665	0	0.016104057
1700121N20Rik	1700121N20RIK	0	0	0	0	0	0
1700122D07Rik	1700122D07RIK	0	0	0.014791441	0	0	0
1700122E12Rik	1700122E12RIK	0.030024389	0.013287439	0.043733716	0.0531922	0.052749883	0.016104057
1700122H20Rik	1700122H20RIK	0.18075186	0.21573213	0.32207268	0.30675828	0.20350513	0.3348591
1700122O11Rik	1700122O11RIK	0	0	0	0	0	0
1700123J17Rik	1700123J17RIK	0.030024389	0.013287439	0.014791441	0.08952568	0.12699811	0.016104057
1700123K08Rik	1700123K08RIK	0	0	0	0	0	0
1700123L14Rik	1700123L14RIK	0	0	0	0	0	0
1700123M08Rik	1700123M08RIK	0.46167755	0.5040604	0.72534734	0.648746	0.7339623	0.5670271
1700123O12Rik	1700123O12RIK	0.015124873	0.019865531	0.050840266	0.06056527	0.035473924	0.0629163
1700123O20Rik	1700123O20RIK	3.265142	3.2031054	3.1069906	3.4254215	3.4058957	3.333866
1700123O21Rik	1700123O21RIK	0	0	0	0	0	0
1700124L16Rik	1700124L16RIK	0.015124873	0.026400635	0.014791441	0.030741084	0.07811678	0.0629163
1700125G02Rik	1700125G02RIK	0	0	0	0	0.017894255	0
1700125G22Rik	1700125G22RIK	0.044705167	0.013287439	0	0.030741084	0.017894255	0.085525505
1700125H03Rik	1700125H03RIK	0.051965516	0	0.057896674	0.007774319	0.02672272	0.016104057
1700125H20Rik	1700125H20RIK	0.030024389	0.013287439	0.014791441	0.15845704	0.11901535	0.23091394
1700126A01Rik	1700126A01RIK	0	0	0	0	0	0
1700126G02Rik	1700126G02RIK	0.015124873	0	0.043733716	0.030741084	0	0
1700126H18Rik	1700126H18RIK	0	0.013287439	0	0.023143955	0.02672272	0
1700128A07Rik	1700128A07RIK	0.8039846	0.5319484	0.8474435	0.7822115	0.7076185	0.89730406
1700128E19Rik	1700128E19RIK	0.022602381	0.006665789	0.022105917	0.015488665	0.035473924	0.016104057
1700128F08Rik	1700128F08RIK	0	0	0.014791441	0.007774319	0	0.016104057
1700129C05Rik	1700129C05RIK	0	0	0	0	0	0
1700129L04Rik	1700129L04RIK	0	0	0	0	0	0
1810006J02Rik	1810006J02RIK	0.015124873	0.013287439	0.014791441	0	0	0.031952877
1810007C17Rik	1810007C17RIK	0	0	0	0	0	0
1810007D17Rik	1810007D17RIK	0.030024389	0	0	0.023143955	0	0.016104057
1810008B01Rik	1810008B01RIK	0.007591032	0.013287439	0.014791441	0.007774319	0	0
1810008I18Rik	1810008I18RIK	1.2103189	1.2001922	1.3014979	1.9517181	1.9806068	2.0269866
1810009A15Rik	1810009A15RIK	2.963022	2.918636	2.8995728	3.2693698	3.252432	3.0976272
1810009J06Rik	1810009J06RIK	0	0	0	0	0	0
1810010D01Rik	1810010D01RIK	1.1850148	1.1162009	1.2872037	1.2133683	1.084852	1.1269158
1810010H24Rik	1810010H24RIK	4.527538	4.609008	4.1450987	4.493153	4.4928045	3.9812376
1810010K12Rik	1810010K12RIK	0	0	0	0	0	0
1810011H11Rik	1810011H11RIK	0	0	0.029367281	0	0.017894255	0.15739809
1810011O10Rik	1810011O10RIK	1.2677001	1.3564926	0.9183043	1.4387687	1.4426515	1.3851066
1810012K08Rik	1810012K08RIK	0.051965516	0.045753542	0.022105917	0.08236382	0.044149213	0.07050964
1810012K16Rik	1810012K16RIK	0.044705167	0.045753542	0.043733716	0.023143955	0.035473924	0.07050964
1810013D15Rik	1810013D15RIK	0.08749701	0.18285611	0.16451098	0.015488665	0.07811678	0.085525505
1810013L24Rik	1810013L24RIK	4.0211344	4.1617236	4.1997604	4.1993747	4.265987	4.293785
1810014B01Rik	1810014B01RIK	1.313807	1.307058	1.4412909	1.2849666	1.3056921	1.6464411
1810017P11Rik	1810017P11RIK	0	0	0	0	0	0
1810018F18Rik	1810018F18RIK	0.007591032	0	0.007423069	0.007774319	0	0.024059866
1810019D21Rik	1810019D21RIK	2.5479121	2.5745525	2.5634642	2.503961	2.5294318	2.3315816
1810019N24Rik	1810019N24RIK	0.16795045	0.10166167	0.1894786	0.2353543	0.16598311	0.29335815
1810020O05Rik	1810020O05RIK	0.9044788	0.9828324	0.79836845	0.86769587	0.89011	0.81455386
1810021B22Rik	1810021B22RIK	0.869964	0.88288593	0.9927913	0.9703886	0.9854975	0.8670695
1810022K09Rik	1810022K09RIK	2.8152308	2.7220922	2.5861638	3.2873135	3.3004942	2.9308858
1810024B03Rik	1810024B03RIK	0.755064	0.68805027	0.8601334	0.74586093	0.7252579	0.73217046
1810026B05Rik	1810026B05RIK	2.4317102	2.6223104	2.7954974	2.486582	2.6556718	2.6051295
1810030O07Rik	1810030O07RIK	3.192739	3.1913505	3.18302	3.431497	3.4952314	3.3347337
1810032O08Rik	1810032O08RIK	0.50399	0.7841178	0.79836845	2.3991058	2.3152015	1.677251
1810034E14Rik	1810034E14RIK	1.0317316	1.0388052	1.1740928	1.0278543	0.99888587	1.2504702
1810037I17Rik	1810037I17RIK	4.362932	4.2731357	4.2041097	4.658451	4.5631986	4.5045466
1810041H14Rik	1810041H14RIK	0.96723557	0.86615014	0.8378193	1.2271893	1.0153732	1.2892263
1810041L15Rik	1810041L15RIK	0.19339146	0.18285611	0.17707272	0.28351888	0.34092274	0.26262337
1810043G02Rik	1810043G02RIK	2.448314	2.363126	2.5013034	2.7637997	2.6924071	2.6995015
1810044D09Rik	1810044D09RIK	0.97012794	0.76873386	0.8788713	1.0927193	1.0663769	1.0418621
1810046K07Rik	1810046K07RIK	0.108225286	0.10166167	0.23172587	0.17169094	0.017894255	0.18476053
1810049I09Rik	1810049I09RIK	0.11504031	0.0393441	0.057896674	0.04576436	0.017894255	0
1810049J17Rik	1810049J17RIK	2.484535	2.5227904	2.440229	2.3637648	2.3732128	2.4162116
1810053B23Rik	1810053B23RIK	0.015124873	0.077198654	0.057896674	0	0.16598311	0.078045756
1810055G02Rik	1810055G02RIK	2.1913824	2.257662	2.0808277	2.1699436	2.306247	2.3778076
1810058I24Rik	1810058I24RIK	3.178877	3.095917	3.138487	3.5733814	3.6080482	3.487057
1810059C17Rik	1810059C17RIK	0	0.006665789	0	0	0	0
1810059H22Rik	1810059H22RIK	0.9288528	0.88840294	0.9212742	1.0222541	0.9229273	1.1029592
1810062G17Rik	1810062G17RIK	0.9106282	0.9367319	1.0749097	0.79638964	0.79285955	1.1136775
1810062O18Rik	1810062O18RIK	0.47123626	0.47952133	0.5220405	0.35167703	0.3536804	0.4183824
1810063I02Rik	1810063I02RIK	0.6004566	0.56289625	0.5737281	0.37875998	0.31490853	0.27503085
1810064F22Rik	1810064F22RIK	2.1416223	2.0847425	2.2056937	1.8576409	1.7186551	2.117894
1810065E05Rik	1810065E05RIK	0	0	0	0	0	0
2010001A14Rik	2010001A14RIK	1.4075828	1.47341	1.4126775	1.6302652	1.516642	1.5683775
2010001K21Rik	2010001K21RIK	3.4391234	3.4524539	3.51132	3.5986822	3.5519366	3.8083603
2010003K11Rik	2010003K11RIK	0.059173528	0.052122165	0.029367281	0.15845704	0.150571	0.09294972
2010005H15Rik	2010005H15RIK	0.5267457	0.57801825	0.65434676	0.66493225	0.6385527	0.66768265
2010007H06Rik	2010007H06RIK	1.713634	1.813152	1.7115376	1.591297	1.7137871	1.7559865
2010008C14Rik	2010008C14RIK	0	0	0	0	0	0.085525505
2010009K17Rik	2010009K17RIK	0	0	0.014791441	0.06056527	0	0
2010010A06Rik	2010010A06RIK	0.15498304	0.089504965	0.08563466	0.030741084	0.07811678	0.10763481
2010013B24Rik	2010013B24RIK	0	0.013287439	0	0	0.017894255	0.031952877
2010015M23Rik	2010015M23RIK	0.27187017	0.19942921	0.07186184	0.15845704	0.150571	0.16430922
2010016I18Rik	2010016I18RIK	0.1285326	0.23177351	0.17707272	0.12458519	0.052749883	0.198166
2010103J01Rik	2010103J01RIK	0	0.006665789	0	0.015488665	0	0
2010106C02Rik	2010106C02RIK	0	0	0	0	0	0
2010106E10Rik	2010106E10RIK	0	0	0	0	0.008987152	0
2010107E04Rik	2010107E04RIK	3.6175966	3.4827023	3.3848574	3.8592482	3.8172567	3.7486267
2010107G23Rik	2010107G23RIK	2.5749688	2.5907266	2.6555226	2.8963385	2.9248278	2.777182
2010109A12Rik	2010109A12RIK	0.108225286	0.21573213	0.20173249	0.103697315	0.19611251	0.17117289
2010109I03Rik	2010109I03RIK	0.6333496	0.47537228	0.9844744	1.0166223	1.0055134	1.2269505
2010109P13Rik	2010109P13RIK	0	0	0	0	0	0
2010110E17Rik	2010110E17RIK	0	0	0	0	0	0.016104057
2010110G14Rik	2010110G14RIK	0.015124873	0.07098824	0.036576297	0.07515031	0.10285609	0.078045756
2010110K18Rik	2010110K18RIK	0.022602381	0.026400635	0.022105917	0.067884386	0.052749883	0.09294972
2010111I01Rik	2010111I01RIK	2.714486	2.8047519	3.0497189	3.2741077	3.3048115	3.2427201
2010204K13Rik	2010204K13RIK	1.62765	1.5999209	1.6447735	2.2827506	2.2257373	2.225186
2010300C02Rik	2010300C02RIK	3.9171128	4.099936	4.112101	3.8329048	3.9069974	4.200459
