ProbeID	Name	HCT116_DMSO_A1_S25_L003	HCT116_DMSO_B1_S27_L003	HCT116_DMSO_C1_S26_L003	HCT116_PF_20uL_D1_S30_L003	HCT116_PF_20uL_E1_S29_L003	HCT116_PF_20uL_F1_S28_L003	SW480_DMSO_A2_S31_L003	SW480_DMSO_G1_S32_L003	SW480_DMSO_H1_S33_L003	SW480_PF_20uL_B2_S36_L003	SW480_PF_20uL_C2_S35_L003	SW480_PF_20uL_D2_S34_L003
ENSG00000244116	IGKV2-28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243238	IGKV2-30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242076	IGKV1-33	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239862	IGKV1-37	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242371	IGKV1-39	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273962	IGKV2-40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251039	IGKV2D-40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251546	IGKV1D-39	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250036	IGKV1D-37	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239975	IGKV1D-33	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239571	IGKV2D-30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243264	IGKV2D-29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242534	IGKV2D-28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211623	IGKV2D-26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241566	IGKV2D-24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225523	IGKV6D-21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211625	IGKV3D-20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211626	IGKV6D-41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242766	IGKV1D-17	0	0	0	0	0	0	0	0	0.169701847	0	0	0
ENSG00000241244	IGKV1D-16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224041	IGKV3D-15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276566	IGKV1D-13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278857	IGKV1D-12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211632	IGKV3D-11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211633	IGKV1D-42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242580	IGKV1D-43	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239819	IGKV1D-8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228325	IGKV3D-7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211825	TRDJ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211836	TRAJ54	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211840	TRAJ49	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211828	TRDJ3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211841	TRAJ48	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211832	TRAJ59	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211831	TRAJ61	0	0	0	0	0	0	0	0	0	0	0	2.286555913
ENSG00000211833	TRAJ58	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211826	TRDJ4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211842	TRAJ47	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211827	TRDJ2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211835	TRAJ56	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211837	TRAJ53	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211844	TRAJ45	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211838	TRAJ52	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211834	TRAJ57	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211839	TRAJ50	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211843	TRAJ46	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211845	TRAJ44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211846	TRAJ43	0	0	0	0	0	0	0	0	0	0	2.433141069	0
ENSG00000211847	TRAJ42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211848	TRAJ41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211849	TRAJ40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211850	TRAJ39	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278661	TRAJ37	0	0	0	0	1.562010353	0	0	0	0	0	0	0
ENSG00000276699	TRAJ36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211854	TRAJ35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211855	TRAJ34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211856	TRAJ33	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211857	TRAJ32	0	0	0	0	0	0	0	0	0	0	0	2.173603988
ENSG00000211858	TRAJ31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211859	TRAJ30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211860	TRAJ29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211861	TRAJ28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211862	TRAJ27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211863	TRAJ26	0	0	0	0	0	0	0	0	0	0	2.304776777	0
ENSG00000211864	TRAJ25	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211865	TRAJ24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211866	TRAJ23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211867	TRAJ22	1.990660847	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211868	TRAJ21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211869	TRAJ20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211870	TRAJ19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211871	TRAJ18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211872	TRAJ17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211873	TRAJ16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211875	TRAJ14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211876	TRAJ13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211877	TRAJ12	0	0	0	0	1.605361579	0	0	0	0	0	0	0
ENSG00000211878	TRAJ11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211879	TRAJ10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211880	TRAJ9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211882	TRAJ7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211883	TRAJ6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211884	TRAJ5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211885	TRAJ4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211886	TRAJ3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211887	TRAJ2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211888	TRAJ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211851	TRAJ38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282320	TRBJ1-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282420	TRBJ1-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282133	TRBJ1-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281958	TRBJ1-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282173	TRBJ1-5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282780	TRBJ1-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211764	TRBJ2-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211765	TRBJ2-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211766	TRBJ2-2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211767	TRBJ2-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211768	TRBJ2-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211769	TRBJ2-5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211770	TRBJ2-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211771	TRBJ2-7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211687	TRGJ2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211688	TRGJP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211690	TRGJ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211691	TRGJP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211692	TRGJP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198888	MT-ND1	11.39988671	11.39494494	11.33180709	12.51387067	12.66205637	12.11147152	11.31634942	11.31938988	11.28456387	13.36916109	13.2544972	13.32037749
ENSG00000198763	MT-ND2	12.37692576	12.39570014	12.303444	13.5980874	13.78668824	13.18406639	12.21367231	12.04873548	12.21653368	14.27659699	14.17303684	14.19477993
ENSG00000198804	MT-CO1	14.13208196	14.11936266	14.0928232	13.68969228	13.80802902	13.22186953	14.10845095	13.87841499	14.05798326	14.20660232	14.12443638	14.17961368
ENSG00000198712	MT-CO2	14.75384351	14.77719366	14.68303298	13.94867749	14.05504513	13.53601646	14.6924357	14.47433337	14.6626795	14.51167236	14.41992069	14.43911014
ENSG00000228253	MT-ATP8	14.15211844	14.08762858	13.8376575	13.84398973	14.21504757	13.55392922	13.71527565	13.56379211	13.7190893	14.72979066	14.60966356	14.58903078
ENSG00000198899	MT-ATP6	13.86049536	13.88782986	13.75771293	13.72935521	13.88623004	13.33862497	13.67985392	13.3462921	13.66384715	14.37987245	14.22055971	14.23413633
ENSG00000198938	MT-CO3	14.27958156	14.28821002	14.26848352	14.13001545	14.19781564	13.53555485	14.28465062	14.0586767	14.26225638	14.60799486	14.44800012	14.48646425
ENSG00000198840	MT-ND3	12.47445125	12.43422424	12.40373639	13.83784472	13.92627746	13.23992814	12.38665469	11.84963576	12.28947716	14.25748361	14.19130602	14.26240321
ENSG00000212907	MT-ND4L	14.03630242	14.01327033	13.85720347	13.09684525	13.48763909	12.87984167	13.78588153	13.69934471	13.77370587	14.22277227	14.11588086	14.17785552
ENSG00000198886	MT-ND4	14.0394503	14.05583317	13.97230673	13.14914058	13.377319	12.77397161	13.90749159	13.65171322	13.90286497	13.83901675	13.78238399	13.81047122
ENSG00000198786	MT-ND5	11.73568294	11.74306722	11.66257492	11.44238372	11.80228613	11.20606808	11.58466661	11.49372038	11.54350555	12.50583636	12.43050221	12.4608654
ENSG00000198695	MT-ND6	12.373602	12.40994245	12.35201859	12.33992514	12.49501304	11.94567793	12.3951003	12.10999058	12.37320774	12.92634418	12.87582997	12.91200047
ENSG00000198727	MT-CYB	12.16782894	12.15865386	12.12232652	12.69345429	12.86900577	12.24112216	12.10352387	12.00611215	12.06910063	13.35103584	13.2113986	13.2974895
ENSG00000169789	PRY	0	0	0	0.309861858	0.391577474	0.490300049	0	0	0	0.445171551	0.505556633	0
ENSG00000114374	USP9Y	0.741686324	1.145959446	0.926474594	3.547584887	4.289172636	3.556375827	0.955740117	1.105574699	0.937051152	4.48345846	4.463833837	4.368779243
ENSG00000169807	PRY2	0	0	0	0.309861858	0.391577474	0.490300049	0	0	0	0.445171551	0	0.688755979
ENSG00000198692	EIF1AY	0.056603643	0.023348619	0.073484228	5.19027461	5.599067889	5.675072633	0.01988634	0.017370658	0.019115752	5.515627781	5.572697862	5.63364077
ENSG00000183753	BPY2	0	0	0	0.021136282	0	0	0	0	0	0	0.02862403	0
ENSG00000236424	TSPY10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258992	TSPY1	0	0	0	0	0	0.079568171	0	0	0	0	0	0
ENSG00000244395	RBMY1D	0	0	0	0	0	0	0	0	0	0	0.03835667	0
ENSG00000169953	HSFY2	0	0	0	0	0	2.24E-09	0	0	0	0	1.14E-09	0
ENSG00000012817	KDM5D	0.227017921	0.109132412	0.287617314	4.176267954	4.664527952	4.477150207	0.107688338	0	0.233100251	4.702214473	4.666558577	4.744655188
ENSG00000172468	HSFY1	0	0	0.045901289	0	0	0.080080879	0	0	0	0	0.1140386	0.10724033
ENSG00000176679	TGIF2LY	0	0	0	0	0.084952882	0.138058199	0	0	0	0	0	0
ENSG00000169800	RBMY1F	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182415	CDY2A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185894	BPY2C	0	0	0	0.021136282	0	0	0	0	0	0	0.02862403	0
ENSG00000205916	DAZ4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129873	CDY2B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184895	SRY	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129824	RPS4Y1	0	0	0	1.324251847	0.727183349	0.605846075	0	0	0	0.350712447	0.31519754	0.459735864
ENSG00000067646	ZFY	0	0	0	2.736070774	2.997302706	2.840369368	0	0	0	3.429771539	3.403802157	3.27681316
ENSG00000067048	DDX3Y	0	0	0.021335735	4.974136281	5.871568658	5.997857563	0	0	0	5.72883516	5.849141917	5.864546464
ENSG00000183878	UTY	0	0.030646834	0.489501833	2.972454213	3.573115257	3.142337763	0.283412147	0	0.037536584	3.552257586	3.359873421	3.641419733
ENSG00000154620	TMSB4Y	0	0	0	3.53133155	3.389737502	3.46292919	0	0	0	3.082753675	3.032277201	3.058643793
ENSG00000129864	VCY	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187191	DAZ3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188120	DAZ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099721	AMELY	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092377	TBL1Y	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205944	DAZ2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168757	TSPY2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242389	RBMY1E	0	0	0	0	0	0	0	0	0	0.030218539	0.03835667	0
ENSG00000165246	NLGN4Y	0.009423182	0.012064962	0	0.009460677	0.017199453	0	0.010686372	0.009502141	0	0.011786024	0.012993889	0.012236318
ENSG00000129862	VCY1B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280969	RPS4Y2	0	0	0	0	0.139993302	0	0	0	0	0.175813271	0	0
ENSG00000099715	PCDH11Y	0.033203558	0.036260357	0.066648038	0.03247117	0.035693017	0.031460413	0.006717912	0.011141019	0.036208188	0.081356154	0.059542179	0.093899974
ENSG00000172352	CDY1B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183795	BPY2B	0	0	0	0.021136282	0	0	0	0	0	0	0.02862403	0
ENSG00000172288	CDY1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226941	RBMY1J	0	0	0	0	0	0	0	0	0	0	0	0.032484288
ENSG00000238074	TSPY9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242875	RBMY1B	0	0	0	0	0	0	0	0	0	0.030218539	0.03835667	0.010037909
ENSG00000234414	RBMY1A1	0	0	0	0	0	0	0	0	0	0.04966896	0.03835667	0.037308978
ENSG00000233803	TSPY4	0	0	0	0	0	0	0.030601072	0	0	0	0	0
ENSG00000229549	TSPY8	0	0	0	0	0	0.025087777	0	0	0	0	0	0
ENSG00000228927	TSPY3	0	0	0	0	0	0	0	0	0	1.28E-05	0	0
ENSG00000292327	PPP2R3B	0.527667814	0.572955231	0.714668866	1.835894695	0.866630369	0.844526822	0.446178719	0.72345083	0.603615854	0.413519455	0.457110108	0.802362814
ENSG00000292332	IL3RA	0.207626897	0.121588783	0.062830725	1.680386475	1.450966806	1.296931326	0.185336805	0.314104827	0.233655444	1.235582477	1.33625082	1.405792002
ENSG00000292333	P2RY8	0.1504128	0.27751944	0.242323238	0.739149911	0.921080564	0.662889079	0.29429549	0.233356766	0.274661236	0.92927214	0.914179498	1.03384936
ENSG00000292334	SLC25A6	7.446422957	7.375654783	7.395409435	8.662875304	8.100236195	8.33454812	7.038253529	7.440975745	7.431010495	8.241165097	8.239382861	8.139656686
ENSG00000292336	ASMT	0.062831968	0.040987509	0.153405865	0.10876517	0.19335215	0.138324184	0	0.111897604	0.095789155	0	0.388957007	0.131064988
ENSG00000292338	DHRSX	1.430154113	1.33516022	1.599962149	4.444433842	4.443529542	4.261103811	0.953355393	1.668667862	1.185962997	5.094847658	4.816448415	4.81360026
ENSG00000292339	ASMTL	4.339954016	4.378454885	4.419304131	3.85492092	3.996733461	3.995174872	4.235305983	4.512849949	4.429624607	4.068950897	4.059518913	3.9384389
ENSG00000292343	AKAP17A	3.222411846	3.199633087	3.274966657	4.458939051	4.643808869	5.183889809	2.999751835	3.21025949	3.251000717	4.730322039	4.744437765	4.60551152
ENSG00000292344	PLCXD1	2.271288479	2.74405192	2.581092093	2.773283238	2.573848318	2.736399875	2.426946899	2.591116876	2.31687965	2.93692659	2.695894513	2.694409987
ENSG00000292345	ZBED1	1.429327798	1.662354634	1.477617236	2.805282342	2.868896123	2.604117309	1.371252393	1.299590078	1.452774066	3.064900609	3.248959355	3.168760758
ENSG00000292348	CD99	4.127797505	4.093502364	4.15728049	6.463994231	6.514506938	6.450835052	4.226221889	4.14564248	4.139958139	6.560064816	6.58671558	6.559503547
ENSG00000292354	SHOX	0.111995725	0.094087536	0.067892818	0.213900922	0.257593494	0.157012786	0.140256443	0.033150926	0.216904413	0.145118788	0.103854155	0.217760662
ENSG00000292357	CSF2RA	0.189057445	0.555326046	0.645095775	1.158092291	0.879609557	0.824600299	0.521956083	0.350280317	0.108757544	0.548718428	0.327919556	0.593585157
ENSG00000292358	GTPBP6	3.591137227	3.580771401	3.458160175	5.188828558	5.175704627	5.197958544	3.303792436	3.612956346	3.547528798	5.528461925	5.486083619	5.304078753
ENSG00000292363	CRLF2	0.090729069	0.103545309	0.102953291	0.062558324	0.034237412	0.18564077	0.185273365	0.12292208	0.020658366	0.199469237	0.124356214	0.120600508
ENSG00000292366	VAMP7	3.602201312	3.59109425	3.492552986	3.324141078	3.40568555	3.456320702	3.552780974	3.492038262	3.362861895	3.600686752	3.539607001	3.675526234
ENSG00000292372	WASH6P	5.581362426	5.686184528	5.656798118	5.537720323	5.580879947	5.504915095	5.644540883	5.647452693	5.554581832	5.954296853	5.862436563	5.806440324
ENSG00000292373	IL9R	0.51396609	0.256151144	0.43975929	0.138357084	1.141883318	0.476616751	0.963599152	0.789305665	0.68659196	1.291060088	0.991037609	0.989240029
ENSG00000102699	PARP4	4.948819478	4.983007716	5.0189924	4.890036006	5.418790788	5.279847818	5.029985074	4.944966644	4.950167432	5.754183616	5.841450123	5.851266813
ENSG00000154646	TMPRSS15	0.012742544	0.115357979	0.098629761	0	0	0.086947724	0	0	0.113983624	0.105680491	0	0.239743856
ENSG00000027001	MIPEP	4.120375996	4.051265505	4.079862086	3.028470671	2.930942611	2.387372192	4.234938876	4.002443658	4.213821154	3.047834906	3.035259847	3.0103253
ENSG00000102781	KATNAL1	3.421075824	3.731242556	3.584097947	0.452332911	0.598853009	0.787774792	3.449301072	3.555690404	3.398006485	0.202889087	0.286585483	0.274935507
ENSG00000154639	CXADR	2.749710169	2.976105137	2.768521003	4.674427318	4.944304682	4.570441679	2.721924038	2.452748815	2.767506496	5.133650198	5.030127252	5.11530493
ENSG00000236444	UBE2L5	0.131839021	0.190063592	0.1229397	0.145681368	0.105093641	0.177897387	0.138611875	0.169571656	0.105129455	0.32942422	0.203842629	0.191946645
ENSG00000132952	USPL1	3.571525131	3.557015449	3.593039141	3.48424952	3.529777228	3.334350883	3.584051512	3.437850659	3.596280332	3.84893105	3.725073087	3.759850396
ENSG00000183463	URAD	0	0	0	1.05520954	0.512907486	0.528493306	0	0	0	0.522732733	0.531161343	0.618532804
ENSG00000189403	HMGB1	9.454006762	9.46565511	9.476542436	7.391540219	7.419454619	7.282404404	9.48737269	9.376228971	9.40914199	7.765946346	7.705072064	7.755136012
ENSG00000273167	None	0.050880283	0	0.039809389	0.036951141	0	0.115837624	0	0.040153329	0	0.295805294	0.052514946	0
ENSG00000142207	URB1	3.790983736	3.680763175	3.674979987	2.805430733	3.278887265	3.24418974	3.643279112	3.573494867	3.651879804	3.40576151	3.467488174	3.414901339
ENSG00000102753	KPNA3	4.560267099	4.63687196	4.579138805	4.083116845	4.278703239	4.425985851	4.664862806	4.224526546	4.503881696	4.344601283	4.341768117	4.382396048
ENSG00000232263	KRTAP25-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165475	CRYL1	4.334645514	4.26395546	4.37103668	5.060985566	4.815007308	4.574639148	4.328163361	4.298478921	4.365885772	4.507040246	4.543034791	4.564517376
ENSG00000154721	JAM2	0.593413725	1.126783259	0.740580961	1.218478464	1.808478962	1.380044504	1.197475987	1.049667288	0.917011225	1.903507186	1.737436269	2.150870602
ENSG00000165556	CDX2	2.585128401	3.047831505	2.807528035	7.32400048	7.295481515	6.970003474	3.091559365	2.865158676	2.550581809	7.077548514	6.701213572	6.786025182
ENSG00000102547	CAB39L	1.642158582	1.626733393	1.436521402	3.223578705	3.370592003	3.355232398	1.203949238	1.635537472	1.350253779	2.479691291	2.548816819	2.500541908
ENSG00000156282	CLDN17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166265	CYYR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243927	MRPS6	5.547783935	5.556050973	5.514395462	7.394231931	6.717099518	6.759932645	5.410185048	5.582689639	5.511298664	6.328984524	6.412268211	6.338360444
ENSG00000120675	DNAJC15	3.605822613	3.385316445	3.434740303	4.620998634	4.542319348	4.33245732	3.743327537	3.500469379	3.486705364	4.483902175	4.434459431	4.534284515
ENSG00000188694	KRTAP24-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198743	SLC5A3	2.204726067	2.329772304	2.275698422	3.313569478	3.084603473	3.091899513	2.259076599	1.901042577	2.111485423	3.194413324	3.351492646	3.392493283
ENSG00000159259	CHAF1B	3.908617045	3.975701347	3.881077341	1.959639231	1.958013189	1.903029784	3.832326089	3.904711347	3.806225674	2.067012909	2.20355419	2.354570359
ENSG00000132975	GPR12	0	0	0	0	0.010479283	0.010193506	0.012091186	0.011605411	0	0	0	0.028159623
ENSG00000132970	WASF3	1.570557116	1.713593327	1.876825467	0.010768421	0.155402115	0	1.625209226	1.652624161	1.665605612	0.100326932	0.014783237	0.305534027
ENSG00000156304	SCAF4	3.820795232	3.919328163	3.927710844	4.143020941	4.468898369	4.466970298	3.771170317	3.756951217	3.799279031	4.511183305	4.672302453	4.603974627
ENSG00000133110	POSTN	0	0	0	0	0.047024595	0	0	0	0	0	0	0
ENSG00000154654	NCAM2	0	0.008091288	0	0	0	0	0	0.012705063	0	0	0.008717581	0
ENSG00000156284	CLDN8	0	0	0	0	0.047843786	0.049769037	0	0	0	0	0	0
ENSG00000222018	C21orf140	0.244631369	0.08383641	0.591329949	0.462632422	0.680429685	0.290447996	0.147100864	0.251740903	0.332144206	0.150615564	0.597226037	0.505594232
ENSG00000142149	HUNK	0.171353652	0.119013077	0.13456294	0.340653414	0.358881205	0.667844905	0.054444396	0.047248285	0.058139135	0.2147689	0.191179818	0.100232769
ENSG00000154642	C21orf91	2.522282107	2.494055852	2.486342907	2.569111922	2.721888831	2.676914806	2.91179875	2.564575962	2.637751889	2.808278775	3.26586382	3.180530608
ENSG00000159256	MORC3	3.603261075	3.468645259	3.599636889	4.086616588	4.455523315	4.339031602	3.43081247	3.495000072	3.534279784	4.622525718	4.453177179	4.474373804
ENSG00000102531	FNDC3A	3.147357111	3.253301176	3.236688184	3.704054021	4.252568556	4.223207858	3.283675279	3.048933297	2.98341795	4.615144942	4.700069897	4.741169847
ENSG00000159086	PAXBP1	5.43136856	5.5289127	5.545599002	5.295993321	5.469804399	5.328281132	5.481567581	5.239262458	5.370723321	5.375153104	5.493164071	5.447159286
ENSG00000183722	LHFPL6	0.540661558	0.686519262	0.731091115	2.050379102	2.388960147	2.609254115	0.528701631	0.647137645	0.638959623	2.087145074	2.239659243	2.209564722
ENSG00000205929	C21orf62	0.089912866	0.147033114	0.082376822	0.103421634	0.274629155	0.184421224	0.058300977	0.07642296	0.101779684	0.267831438	0.077103782	0.194548666
ENSG00000023516	AKAP11	2.659221301	2.752427481	2.707882549	3.10342714	3.530720009	3.337705384	2.618128217	2.356893141	2.488507297	3.996723167	3.958397273	3.928607199
ENSG00000204899	MZT1	4.072320216	4.222789108	4.281267974	3.566121032	3.822261068	3.996406825	4.085968454	3.897075813	4.111607274	3.934120154	3.89875978	3.920560088
ENSG00000120685	PROSER1	3.828793226	3.863106084	3.904457122	5.141334812	5.485277913	5.326182743	3.742209231	3.573945214	3.672676428	5.366248102	5.404189703	5.584455876
ENSG00000205726	ITSN1	4.132283048	4.241396053	4.108280173	3.885730622	3.578253832	3.543300327	4.009594833	3.972274845	3.870287325	3.702317872	3.736129021	3.770883318
ENSG00000165837	ERICH6B	0.354659776	0.674185826	0.753101302	1.432061451	1.495234655	1.609580051	0.613390205	1.280873193	0.680197412	1.658083491	1.98031052	1.863601518
ENSG00000083535	PIBF1	3.004284927	3.17438101	3.118928784	3.892129374	4.183964581	4.1738067	3.407857674	3.018373347	3.302213313	3.937041903	4.119352557	4.102598508
ENSG00000136122	BORA	4.210913959	4.388153573	4.463955564	2.696663353	2.813922966	3.03377502	4.357513087	3.994879998	4.273234634	2.457736112	2.78663263	2.909689337
ENSG00000150361	KLHL1	0	0	0	0.07761641	0.112298591	0.012572792	0	0	0	0	0	0
ENSG00000122034	GTF3A	6.184948834	6.209226318	6.221792825	6.530761936	6.356829157	6.387400335	6.314186599	6.264989191	6.283405109	6.423670605	6.336154289	6.343307967
ENSG00000120690	ELF1	3.533915134	3.435055135	3.55719207	6.310868255	6.619369356	6.123757355	3.260981915	3.307479529	3.347308481	6.746027871	6.707258347	6.676157092
ENSG00000136155	SCEL	0.034096237	0	0.157917759	2.214760508	2.341234041	1.915823328	0.027299588	0	0	3.194334994	3.062327599	3.066806828
ENSG00000150893	FREM2	0.012369807	0.004078341	0	0.021711819	0.011356172	0.002990275	0.00352094	0	0.003410623	0.014876569	0.00972638	0.008083612
ENSG00000204918	PRR20B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136111	TBC1D4	3.776313427	3.736721087	3.53500877	3.457026216	3.945585372	3.790322094	3.54090946	3.631544662	3.667314932	2.819426808	3.456390362	3.034129595
ENSG00000227151	PRR20D	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136158	SPRY2	2.327951451	2.451865469	2.511723562	3.819257386	3.988683778	3.840651552	2.492937339	2.468320298	2.441192893	4.195660201	4.228226872	4.197180515
ENSG00000234278	PRR20E	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120686	UFM1	4.254357379	4.512701469	4.349411493	5.619149158	6.132591607	6.17237218	4.310903563	4.081962431	4.216169092	6.054316483	6.239368195	6.240645882
ENSG00000102554	KLF5	4.647136608	4.659371686	4.576892136	7.556194261	7.715442458	7.426679051	4.261814362	4.116039398	4.324359151	7.510640757	7.640351236	7.500713634
