ProbeID	Name	Xenograft_PF_treated_F1_S40	Xenograft_PF_treated_F2_S36	Xenograft_control_C1_S15	Xenograft_PF_treated_F3_S50	Xenograft_control_C2_S5	Xenograft_control_C3_S52
IGHV3-53	IGHV3-53	0	0	0	0	0	0
IGHV1-58	IGHV1-58	0	0	0	0	0	0
IGHV4-61	IGHV4-61	0	0	0	0	0	0
IGHV4-59	IGHV4-59	0	0	0	0	0	0
AC244226.1	AC244226.1	0	0	0	0	0	0
IGKV2D-26	IGKV2D-26	0	0	0	0	0	0
IGKV1D-37	IGKV1D-37	0	0	0	0	0	0
IGKV4-1	IGKV4-1	0	0	0	0	0	0
IGKV6D-41	IGKV6D-41	0	0	0	0	0	0
IGKV3D-15	IGKV3D-15	0	0	0	0	0	0
IGKV2D-40	IGKV2D-40	0	0	0	0	0	0
IGKV1-16	IGKV1-16	0	0	0	0	0	0
IGKV3-15	IGKV3-15	0	0	0	0	0	0
IGHV1OR21-1	IGHV1OR21-1	0	0	0	0	0	0
IGHV1-69	IGHV1-69	0	0	0	0	0	0
IGLV3-19	IGLV3-19	0	0	0	0	0	0
IGLV3-22	IGLV3-22	0	0	0	0	0	0
IGKV5-2	IGKV5-2	0	0	0	0	0	0
IGHV3-49	IGHV3-49	0	0	0	0	0	0
IGKV1-39	IGKV1-39	0	0	0	0	0	0
AC135068.8	AC135068.8	0	0	0	0	0	0
IGLV2-23	IGLV2-23	0	0	0	0	0	0
IGLV10-54	IGLV10-54	0	0	0	0	0	0
IGKV6D-21	IGKV6D-21	0	0	0	0	0	0
IGKV2D-28	IGKV2D-28	0	0	0	0	0	0
IGLV3-12	IGLV3-12	0	0	0	0	0	0
IGLV2-14	IGLV2-14	0	0	0	0	0	0
IGHV3OR16-10	IGHV3OR16-10	0	0	0	0	0	0
IGHV3-72	IGHV3-72	0	0	0	0	0	0
AC242528.1	AC242528.1	0	0	0	0	0	0
IGHV3-43	IGHV3-43	0	0	0	0	0	0
IGHV4-39	IGHV4-39	0	0	0	0	0	0
IGHV4-34	IGHV4-34	0	0	0	0	0	0
IGHV3-20	IGHV3-20	0	0	0	0	0	0
IGHV1-18	IGHV1-18	7.44E-06	0	0	0	0	0
IGHV3-15	IGHV3-15	0	0	0	0.173509969	0	0
IGHV3-7	IGHV3-7	0	0	0	0	0	0
AC247036.4	AC247036.4	0	0	0	0	0	0
AC247036.3	AC247036.3	0	0	0	0	0	0
IGHV3-11	IGHV3-11	0	0	0	0	0	0
IGHV3-13	IGHV3-13	0	0	0	0	0	0
IGLV3-1	IGLV3-1	0	0	0	0	0	0.196727893
IGLV5-52	IGLV5-52	2.575377686	3.045247243	3.102118909	3.007308544	1.882920803	2.641120556
IGKV2-28	IGKV2-28	0	0	0	0	0	0
IGHV3OR16-8	IGHV3OR16-8	0	0	0	0	0	0
IGHV3-66	IGHV3-66	0	0	0	0	0	0
AC234301.1	AC234301.1	0	0	0	0	0	0
IGHV4-4	IGHV4-4	0	0	0	0	0	0
IGLV3-21	IGLV3-21	0	0	0	0	0	0
IGLV3-9	IGLV3-9	0	0	0	0	0	0.157070882
IGLV3-16	IGLV3-16	0	0	0	0	0	0
IGKV1-33	IGKV1-33	0	0	0	0	0	0
IGHV3-73	IGHV3-73	0	0	0	0	0	0
IGHV1-46	IGHV1-46	0	0	0	0	0	0
IGHV3-38	IGHV3-38	0	0	0	0	0	0
IGLV3-10	IGLV3-10	0	0	0	0	0	0
IGHV1-69D	IGHV1-69D	0	0	0	0	0	0
IGHV3-35	IGHV3-35	0	0	0	0	0	0
IGLV5-45	IGLV5-45	0	0	0	0	0	0
IGHV1-2	IGHV1-2	0	0	0	0	0	0
IGLV6-57	IGLV6-57	0	0	0	0	0	0
IGLV5-37	IGLV5-37	0	0	0	0	0	0
IGHV3OR15-7	IGHV3OR15-7	0	0	0	0	0	0
IGHV2-70D	IGHV2-70D	0	0	0	0	0	0
IGHV2OR16-5	IGHV2OR16-5	0	0	0	0	0	0
AC234301.4	AC234301.4	0	0	0	0	0	0
IGHV1-24	IGHV1-24	0	0	0	0	0	0
IGLV1-36	IGLV1-36	0	0	0	0	0	0
IGLV2-8	IGLV2-8	0	0	0	0	0	0
IGLV2-18	IGLV2-18	0	0	0	0	0	0
IGHV2-5	IGHV2-5	0	0	0	0	0	0
IGLV7-43	IGLV7-43	0	0	0	0	0	0
IGLV5-45	IGLV5-45	0	0	0	0	0	0
IGLV1-47	IGLV1-47	0	0	0	0	0	0
IGLV5-48	IGLV5-48	0	0	0	0	0	0
IGLV1-50	IGLV1-50	0.487400938	0.221449003	0	0	0	0.191469163
IGLV1-51	IGLV1-51	2.285535385	2.887722166	1.100580768	1.742739233	1.049400755	1.147410908
IGLV4-69	IGLV4-69	0	0	0	0	0	0
IGLV11-55	IGLV11-55	0	0	0	0	0	0
IGLV4-60	IGLV4-60	0	0	0	0	0	0
IGLV1-40	IGLV1-40	0	0	0	0	0	0
IGHV3OR16-13	IGHV3OR16-13	0	0	0	0	0	0
IGHV3OR16-12	IGHV3OR16-12	0	0	0	0	0	0
IGLV2-11	IGLV2-11	0	0	0	0	0	0
IGLV7-46	IGLV7-46	0	0	0	0	0	0
IGLV9-49	IGLV9-49	0	0	0	0	0	0
IGKV5-2	IGKV5-2	0	0	0	0	0	0
IGKV1-5	IGKV1-5	0	0	0	0	0	0
IGKV1-6	IGKV1-6	0	0	0	0	0	0
IGKV3-7	IGKV3-7	0	0	0	0	0	0
IGKV1-8	IGKV1-8	0	0	0	0	0	0
IGKV1-9	IGKV1-9	0	0	0	0	0	0
IGKV3-11	IGKV3-11	0	0	0	0	0	0
IGKV1-12	IGKV1-12	0	0	0	0	0	0
IGKV3-15	IGKV3-15	0	0	0	0	0	0
IGKV1-16	IGKV1-16	0	0	0	0	0	0
IGKV1-17	IGKV1-17	0	0	0	0	0	0
IGKV3-20	IGKV3-20	0	0	0	0	0	0
IGKV6-21	IGKV6-21	0	0	0	0	0	0
IGKV2-24	IGKV2-24	0	0	0	0	0	0
IGKV1-27	IGKV1-27	0	0	0	0	0	0
IGKV2-28	IGKV2-28	0	0	0	0	0	0
IGKV2-30	IGKV2-30	0	0	0	0	0	0
IGKV1-33	IGKV1-33	0	0	0	0	0	0
IGKV1-37	IGKV1-37	0	0	0	0	0	0
IGKV1-39	IGKV1-39	0	0	0	0	0	0
IGKV2-40	IGKV2-40	0	0	0	0	0	0
TRAJ7	TRAJ7	0	0	0	0	0	0
TRAJ12	TRAJ12	0	0	0	0	0	0
TRAJ11	TRAJ11	0	0	0	0	0	0
TRAJ20	TRAJ20	0	0	0	0	0	0
TRAJ31	TRAJ31	0	0	0	0	0	0
TRAJ41	TRAJ41	0	0	0	0	0	0
TRAJ44	TRAJ44	0	0	0	0	0	0
TRAJ38	TRAJ38	0	0	0	0	0	0
TRAJ42	TRAJ42	0	0	0	0	0	0
TRAJ52	TRAJ52	0	0	0	0	0	0
TRAJ61	TRAJ61	0	0	0	0	0	0
TRBJ2-3	TRBJ2-3	0	0	0	0	0	0
TRBJ2-2	TRBJ2-2	0	0	0	0	0	0
TRBJ2-1	TRBJ2-1	0	0	0	0	0	0
TRBJ1-2	TRBJ1-2	0	0	0	0	0	0
TRBJ1-3	TRBJ1-3	0	0	0	0	0	0
TRAJ21	TRAJ21	0	0	0	0	0	0
TRAJ22	TRAJ22	0	0	0	0	0	0
TRAJ25	TRAJ25	0	0	0	0	0	0
TRAJ28	TRAJ28	0	0	0	0	0	0
TRAJ33	TRAJ33	0	0	0	0	0	0
TRAJ32	TRAJ32	0	0	0	0	0	0
TRAJ46	TRAJ46	0	0	0	0	0	0
TRAJ47	TRAJ47	0	0	0	0	0	0
TRAJ49	TRAJ49	0	0	0	0	0	0
TRAJ40	TRAJ40	0	0	0	0	0	0
TRAJ26	TRAJ26	0	0	0	0	0	0
TRAJ39	TRAJ39	0	0	0	0	0	0
TRBJ2-5	TRBJ2-5	0	0	0	0	0	0
TRAJ23	TRAJ23	0	0	0	0	0	0
TRAJ48	TRAJ48	0	0	0	0	0	0
TRAJ59	TRAJ59	0	0	0	0	0	0
TRAJ17	TRAJ17	0	0	0	0	0	0
TRAJ18	TRAJ18	0	0	0	0	0	0
TRAJ24	TRAJ24	0	0	0	0	0	0
TRDJ4	TRDJ4	0	0	0	0	0	0
TRBJ1-1	TRBJ1-1	0	0	0	0	0	0
TRBJ2-7	TRBJ2-7	0	0	0	0	0	0
TRBJ2-4	TRBJ2-4	0	0	0	0	0	0
TRBJ1-6	TRBJ1-6	0	0	0	0	0	0
TRAJ3	TRAJ3	0	0	0	0	0	0
TRAJ43	TRAJ43	0	0	0	0	0	0
TRBJ2-2P	TRBJ2-2P	0	0	0	0	0	0
TRBJ2-7	TRBJ2-7	0	0	0	0	0	0
TRBJ2-5	TRBJ2-5	0	0	0	0	0	0
TRBJ2-1	TRBJ2-1	0	0	0	0	0	0
TRBJ1-6	TRBJ1-6	0	0	0	0	0	0
TRAJ27	TRAJ27	0	0	0	0	0	0
TRAJ4	TRAJ4	0	0	0	0	0	0
TRAJ5	TRAJ5	0	0	0	0	0	0
TRAJ50	TRAJ50	0	0	0	0	0	0
TRAJ53	TRAJ53	0	0	0	0	0	0
TRBJ2-3	TRBJ2-3	0	0	0	0	0	0
TRAJ6	TRAJ6	0	0	0	0	0	0
TRAJ9	TRAJ9	0	0	0	0	0	0
TRAJ45	TRAJ45	0	0	0	0	0	0
TRBJ2-6	TRBJ2-6	0	0	0	0	0	0
TRAJ30	TRAJ30	0	0	0	0	0	0
TRAJ57	TRAJ57	0	0	0	0	0	0
TRDJ1	TRDJ1	0	0	0	0	0	0
TRAJ2	TRAJ2	0	0	0	0	0	0
TRAJ14	TRAJ14	0	0	0	0	0	0
TRAJ37	TRAJ37	0	0	0	0	0	0
TRAJ58	TRAJ58	0	0	0	0	0	0
TRDJ3	TRDJ3	0	0	0	0	0	0
TRDJ2	TRDJ2	0	0	0	0	0	0
TRAJ54	TRAJ54	0	0	0	0	0	0
TRAJ10	TRAJ10	0	0	0	0	0	0
TRAJ13	TRAJ13	0	0	0	0	0	0
TRAJ16	TRAJ16	0	0	0	0	0	0
TRAJ19	TRAJ19	0	0	0	0	0	0
TRBJ1-1	TRBJ1-1	0	0	0	0	0	0
TRBJ1-5	TRBJ1-5	0	0	0	0	0	0
TRBJ1-4	TRBJ1-4	0	0	0	0	0	0
TRBJ1-3	TRBJ1-3	0	0	0	0	0	0
TRAJ1	TRAJ1	0	0	0	0	0	0
TRAJ29	TRAJ29	0	0	0	0	0	0
TRAJ34	TRAJ34	0	0	0	0	0	0
TRAJ35	TRAJ35	0	0	0	0	0	0
TRAJ36	TRAJ36	0	0	0	0	0	0
TRAJ56	TRAJ56	0	0	0	0	0	0
TRBJ2-6	TRBJ2-6	0	0	0	0	0	0
TRBJ2-4	TRBJ2-4	0	0	0	0	0	0
TRBJ2-2P	TRBJ2-2P	0	0	0	0	0	0
TRBJ2-2	TRBJ2-2	0	0	0	0	0	0
TRBJ1-2	TRBJ1-2	0	0	0	0	0	0
TRBJ1-4	TRBJ1-4	0	0	0	0	0	0
TRBJ1-5	TRBJ1-5	0	0	0	0	0	0
TRGJ2	TRGJ2	0	0	0	0	0	0
TRGJP	TRGJP	0	0	0	0	0	0
TRGJP2	TRGJP2	0	0	0	0	0	0
TRGJP1	TRGJP1	0	0	0	0	0	0
TRGJ1	TRGJ1	0	0	0	0	0	0
ARHGAP11A	ARHGAP11A	0.385114459	0.437209625	0.55633033	0.217112814	0	0.208938945
AC011295.1	AC011295.1	0	0	0	0	0	0
NLRP7	NLRP7	3.44E-10	0	0	0	0	0
AP006285.3	AP006285.3	1.14185782	1.249942841	0.156223146	1.019922482	0.127669462	0.16476826
SURF2	SURF2	4.760610581	4.456929653	5.355960292	4.571075461	6.036092929	5.379488233
GSTT2B	GSTT2B	2.177002467	2.254049755	1.865400222	2.399280488	2.169011005	1.748766056
CRHR1	CRHR1	0	0	0	0	0	0
TSEN34	TSEN34	0.02192013	0.02153129	0.249224566	0	0.252961169	0.21671047
GPX6	GPX6	0	0	0	0	0	0
GP6	GP6	0	0.012586408	0.010748479	0.021727736	0	0.020775122
AC012314.25	AC012314.25	1.079599981	1.250331014	0.547998571	1.116318174	0.920887027	0.81521799
AC012314.37	AC012314.37	7.920558183	7.943799339	6.918545571	7.873379759	7.857631721	7.185979499
AC012314.30	AC012314.30	1.760660055	1.397907009	1.227320588	1.033373874	1.138218989	1.050634033
AC011043.2	AC011043.2	0	0.08214543	0.063498939	0.05232894	0.059635759	0.106767062
VSTM1	VSTM1	0.027606186	0	0	0.031587731	0	0.015670403
MT-ND1	MT-ND1	12.60777646	12.78171624	12.71569607	12.90571981	11.68728382	12.40444708
MT-ND2	MT-ND2	12.17612639	12.36686039	13.27315452	12.48221049	11.96317425	13.00146977
MT-CO1	MT-CO1	13.96693798	14.24382109	14.45419003	14.34083762	13.11546963	14.25278368
MT-CO2	MT-CO2	14.06704775	14.24710419	14.93945066	14.36296432	14.13808777	14.86266641
MT-ATP8	MT-ATP8	12.68370961	12.99189027	15.09189814	13.18991411	12.79600918	14.85263679
MT-ATP6	MT-ATP6	12.70282418	12.9016419	14.309185	12.98991422	12.74055448	14.13526038
MT-CO3	MT-CO3	13.34442075	13.54903859	14.73187585	13.65882512	13.83937112	14.56503066
MT-ND3	MT-ND3	13.34490615	13.51484964	13.62994851	13.63076766	13.31789306	13.5674808
MT-ND4L	MT-ND4L	11.97811338	12.40742445	14.26425199	12.59728208	11.95891516	13.88324468
MT-ND4	MT-ND4	12.68193455	12.99638875	14.28831818	13.10030096	12.66907107	14.05696787
RDH13	RDH13	0.468984661	0.309967764	0.878529177	0.246290113	0.224410782	0.893361434
MT-ND5	MT-ND5	11.11070515	11.55563404	12.58829066	11.70414141	10.51049716	12.30758506
MT-ND6	MT-ND6	13.03167191	13.30402327	13.32818404	13.35349146	11.949896	13.13023591
MT-CYB	MT-CYB	11.33012138	11.55646774	13.12936191	11.68350347	11.76795682	12.85455091
AC023491.2	AC023491.2	0	0	0	0	0	0
AC012314.34	AC012314.34	4.493858651	4.405883473	4.839501116	4.454590477	5.233669523	4.939433468
RPL7A	RPL7A	10.04776358	9.99200094	9.65609798	9.942156728	10.21915794	9.807695084
TJP1	TJP1	3.292491709	3.467788371	3.188811313	3.546019016	2.447357607	2.838832798
VARS2	VARS2	1.639848014	0.968732954	1.661629674	1.454812855	2.066113307	2.447728351
AC012314.18	AC012314.18	4.493858651	4.405883473	4.839501116	4.454590477	5.233669523	4.939433468
MBOAT7	MBOAT7	0	0	0	0	6.42E-06	0
OSCAR	OSCAR	0	0.082089552	0	0.106286	0	0
NLRP2	NLRP2	1.15E-08	0	0	6.43E-09	0	0
TSEN34	TSEN34	0.02192013	0.02153129	0.249224566	0	0.252961169	0.21671047
AL662852.3	AL662852.3	0	0	0	0	0	0
AC012314.33	AC012314.33	1.760660055	1.397907009	1.227320588	1.033373874	1.138218989	1.050634033
SURF6	SURF6	4.216405973	3.986161514	4.45840366	3.813782217	4.776530415	4.446264171
FAM71E1	FAM71E1	3.207109774	3.252958899	2.306962989	3.303645457	2.31346848	2.06332898
MYBPC2	MYBPC2	1.075109789	1.148524887	0.034344622	0.506491149	0.27434075	0.013892071
RCN3	RCN3	0.150482991	0.14037111	0.034856896	0.111527487	0	0.135119929
KIR3DL3	KIR3DL3	0	0	0	0	0	0
ARFGEF3	ARFGEF3	1.448657839	1.569991671	1.806555035	1.481185258	0.719168542	1.608809243
LACTB	LACTB	4.693631861	4.67107497	3.399722221	4.511343424	2.587062737	3.104516482
TRIAP1	TRIAP1	4.711016701	4.552361638	5.272299828	4.4090676	5.903792932	5.505402858
TRPV5	TRPV5	0	0	0	0	0	0
OR2T10	OR2T10	0	0	0	0	0	0
OR2M4	OR2M4	0.141220884	0.126710452	0.060810392	0.144085537	0.023994504	0.016544243
ZNF574	ZNF574	3.636755144	3.571159822	3.92816999	3.538651551	4.107332022	4.101945593
RABGGTB	RABGGTB	6.535102756	6.345018424	6.148025221	6.261185106	5.666134736	6.090538739
PPOX	PPOX	3.412453529	3.376728683	3.546259473	3.379364919	3.010627542	3.423258686
FKBP11	FKBP11	3.845914417	3.727130621	2.65273222	3.361707591	2.166990463	2.436824921
HDX	HDX	0	0	0	0	0	0
RND1	RND1	1.305068188	1.783232846	1.400029782	1.52588646	1.583626235	1.323914184
LENEP	LENEP	0	0.264391103	0	0.236050481	0.133611659	0.273958626
SYCP2	SYCP2	0.174117083	0.315605413	0.126494917	0.104314516	0	0.014991938
ZNF598	ZNF598	6.903436957	6.386111756	5.399429798	6.341924673	5.55074814	5.418620398
PRSS1	PRSS1	4.484802855	4.41006959	0.053759743	4.485024401	0.088355882	0.12621088
BTNL2	BTNL2	0	0	3.63E-07	0	0.038688877	0
CACNB3	CACNB3	3.62693827	3.469257681	4.111915452	3.724993662	3.749684858	4.025560467
COX20	COX20	5.932047466	6.108393563	5.724285187	6.0642834	5.933389788	5.706781939
APOBEC4	APOBEC4	0	0	0	0	0.052145833	0
KIR3DL3	KIR3DL3	0	0	0	0	0	0
COLGALT2	COLGALT2	0.898919558	1.071556545	0.052158496	1.212438603	0.030254565	0.066982747
THBS4	THBS4	0.746036671	0.702743526	0.419549139	0.52044166	0.453548974	0.654798002
ZNF507	ZNF507	1.879875626	2.249553926	2.700845746	2.177519075	1.511255592	2.628122428
CCDC24	CCDC24	3.529020435	3.761026714	3.700812995	3.501513794	3.382064321	3.659360724
SH3BGR	SH3BGR	2.310677776	2.24053171	2.605026793	2.169187115	2.898960371	2.474328827
RPS18	RPS18	10.06166635	10.0545922	8.976055211	9.993143741	9.654860841	9.270764597
TSEN15	TSEN15	5.590239324	5.833049919	3.925769405	5.770132104	3.863054529	3.901473969
TMEM218	TMEM218	3.510243181	3.500476276	4.247147184	3.401906611	4.177645249	4.062681571
WRB	WRB	4.361212281	4.544849445	4.375630311	4.435532231	4.065865654	4.307136838
KIR2DL3	KIR2DL3	0	0	0	0	0	0
DHRS1	DHRS1	2.740657556	2.830564237	2.494844284	2.765447546	2.416079749	2.341000822
SLC6A4	SLC6A4	0.020614233	0.131302234	0.099424864	0.047978409	0.140541319	0.066260079
VPS52	VPS52	0.675348684	0.261853317	2.490532645	0.191408782	1.883257595	2.570094875
CRYZ	CRYZ	5.515993992	5.558597285	4.398351328	5.603738404	3.386813333	4.087760091
DCAF5	DCAF5	3.860870355	3.93344668	4.048961284	3.855683969	3.26638599	3.753257062
SHC1	SHC1	4.622331157	4.747320949	6.552144637	4.55398918	6.521035311	6.597622673
C1orf21	C1orf21	4.115761567	3.997432876	3.2595033	4.156862877	2.169289114	2.808959543
DPY19L3	DPY19L3	2.340817118	2.529070975	2.553589645	2.573865764	1.360333765	2.402947158
KIR3DL1	KIR3DL1	0	0	0	0	0	0
FAM161A	FAM161A	1.872855703	1.839808197	2.848699969	1.99440134	1.52597313	2.568157441
EDEM3	EDEM3	2.207727338	2.253862231	2.267954314	2.245501291	1.697504984	2.191955643
RASEF	RASEF	3.24605748	3.524295537	0.196046475	3.585568305	0.07189101	0.189320943
ITLN1	ITLN1	0.617759968	0.29363416	0	0.48559994	0.063972398	0.046563141
TYW3	TYW3	4.432395043	4.378143689	4.689165509	4.417111572	4.654320047	4.560493649
FGR	FGR	0	0	0.062972982	0	0.06955088	0.025615537
FAM129A	FAM129A	3.10757188	3.144180988	1.845383022	3.221585111	1.608156335	1.974180013
PHF19	PHF19	5.050450893	4.967150159	5.246936459	5.064667207	5.479945522	5.290900371
KIR2DL4	KIR2DL4	0	0	0	0	0	0
ILF3	ILF3	6.673058687	6.774059218	7.702283427	6.726947709	7.562020484	7.782819749
ITLN2	ITLN2	0.263509215	0.256168901	0.116923759	0.36837747	0	0.065749036
RNF2	RNF2	2.911522858	3.080700296	4.96622529	2.968892354	4.283850673	4.552677089
LHX8	LHX8	0	0	0	0	0	0
KIR2DL1	KIR2DL1	0	0	0	0	0	0
TEAD2	TEAD2	2.708243751	2.701239194	4.501503289	2.82642178	4.33977149	4.429704331
GALNT16	GALNT16	0.102432751	0.1509932	0.162845507	0.222957971	0.011812367	0.074127656
TRMT1L	TRMT1L	3.263100528	3.307264573	3.410079599	3.248009517	2.91809614	3.481040169
AL591806.3	AL591806.3	0.627342553	1.656921909	3.2293895	2.179782366	2.186786089	3.145718209
C6orf10	C6orf10	0	0	0	0	0	0
TSTD1	TSTD1	7.574182211	7.623757073	6.463558818	7.526539098	6.73186483	6.426221624
USP10	USP10	5.323876653	5.523559281	6.241663954	5.355435983	5.952576768	6.24436433
F11R	F11R	4.660942304	4.750913072	4.940948742	4.625558834	4.633035083	4.948670504
HTR2B	HTR2B	0.080386834	0.099393109	0.108105688	0.172027879	0.192969287	0.087502897
SWT1	SWT1	1.436865421	1.446949616	1.245306415	1.3525625	0.457928334	1.0730999
VSTM1	VSTM1	0.027606186	0	0	0.031587731	0	0.015670403
AC012314.21	AC012314.21	4.493858651	4.405883473	4.839501116	4.454590477	5.233669523	4.939433468
NLRP2	NLRP2	1.15E-08	0	0	6.43E-09	0	0
TXLNB	TXLNB	0	0	0.012916166	0.020980454	0	0.196728019
FCAR	FCAR	0.065434446	0	0.002929532	0.218316207	0	0.069620098
EMC10	EMC10	7.586584695	7.535547768	6.208230319	7.596334592	6.377482139	6.328908701
KIR3DL1	KIR3DL1	0	0	0	0	0	0
KIR2DL4	KIR2DL4	0	0	0	0	0	0
KIR2DS4	KIR2DS4	0	0	0	0	0	0
MTX1	MTX1	5.444987656	5.403806042	5.828426454	5.290945414	6.505774563	6.026163783
AC034102.2	AC034102.2	0	0	0	0	6.07E-07	0
PA2G4	PA2G4	7.117875458	7.149379754	9.130368963	7.284356154	9.14897129	9.108631905
AL713999.1	AL713999.1	0	0	0.36023728	0.207797918	1.463308566	0.660465924
H2AFZ	H2AFZ	8.730698532	8.760906892	9.106018356	8.664022535	9.145007605	9.267566018
SLC44A1	SLC44A1	3.731474141	3.984805419	3.508687503	3.90312129	1.928436122	3.405648944
VPS37C	VPS37C	3.827617643	3.970259524	4.185676842	3.752513524	3.911193637	4.128559015
RPS27L	RPS27L	6.012084252	5.959056628	6.808812621	5.933412333	7.205732452	6.827168878
IFNGR1	IFNGR1	6.869964729	6.908684291	4.315795861	6.89331702	3.873195458	4.215577411
TAP2	TAP2	1.994021095	1.55983151	1.681560354	1.566087415	2.997287356	1.966644198
TMEM17	TMEM17	1.681056457	1.629371542	1.112592719	1.594344934	1.246538821	1.257109008
ADM2	ADM2	2.685262921	2.807870078	1.732551415	2.719154959	1.896143948	1.727519711
RIN3	RIN3	3.504861182	3.609824637	3.910152877	3.542750265	3.667716123	4.084341676
PTH2	PTH2	0	0.344102423	2.854568222	0	2.632212368	2.198352706
OR2T35	OR2T35	0	0	0	0	0	0
GRIK5	GRIK5	0.505589659	0.775026851	0.707016533	0.555167778	0.537520717	0.914183556
PYGO2	PYGO2	4.143393419	4.213918802	4.49423363	4.275040432	4.260987182	4.605307525
SLC6A9	SLC6A9	5.015435035	5.261828331	1.751672719	5.164924782	1.910219531	1.955864635
PMVK	PMVK	4.060747803	4.14891784	4.613861643	4.004833938	4.821904058	4.659216734
AL451007.3	AL451007.3	0.207145704	0.060237378	0.065286226	0.053506894	0	0
RABAC1	RABAC1	7.411686092	7.340406384	5.632037104	7.224983212	6.183809689	5.723194893
AC092143.1	AC092143.1	1.64E-05	0	0.853400088	0.920604294	1.562972594	1.176233399
POLR1C	POLR1C	5.456839585	5.432764998	5.628169674	5.387274855	6.078479599	5.879530307
CMYA5	CMYA5	0.449501378	0.371543697	0.489807405	0.422444329	0.185608042	0.30459398
APOA1	APOA1	0.510073756	1.266048924	0.150031892	0.062745087	0.449287759	0.232281581
EBF1	EBF1	0	0.051004786	0	0	0	0.011170123
USP45	USP45	2.177788693	2.446238229	3.120785878	2.4439326	2.022803035	2.59408029
EP400	EP400	4.350734841	4.40789646	3.900833873	4.397535156	3.040849167	3.72743871
PLEKHM2	PLEKHM2	4.822068294	4.710484115	4.64214772	4.583020409	4.776865993	4.627619736
PUS1	PUS1	5.43232515	5.361375003	5.475654616	5.390269094	5.998990247	5.695175247
ALDH6A1	ALDH6A1	2.403833562	2.790088681	1.763927368	2.694296089	1.572547455	1.681545296
HOMER1	HOMER1	2.453230724	2.785693663	3.585570949	2.864715493	2.80206642	3.358153729
ULK1	ULK1	4.118722647	3.941191527	3.385715876	3.798587469	3.012119348	3.334138836
MTRNR2L11	MTRNR2L11	0	0	0.042519252	0	0	0
COQ6	COQ6	3.812276167	4.2801542	3.360699274	4.332745157	3.600868571	3.597634215
MAP2K6	MAP2K6	1.930814191	1.543492765	0.693965562	1.7607094	0.358207225	0.372702663
QSOX1	QSOX1	7.024349713	7.165206494	5.250080836	7.071765029	4.919893693	5.294538044
ANP32D	ANP32D	0	0	0	0	0.081800862	0
MTFR2	MTFR2	2.784138342	2.723652481	4.204458854	2.669623228	3.774424957	4.110121493
TOR1AIP1	TOR1AIP1	4.271093725	4.551787489	4.452438809	4.544614701	3.494919629	4.164145956
ZNF641	ZNF641	2.767871504	2.444771741	2.564163517	2.753276341	1.840449537	2.577358731
LRRIQ3	LRRIQ3	0	0.0861851	0.872985763	0.076560463	0.517375985	0.423936313
GPSM3	GPSM3	0.071597447	0.096927714	0.567163599	0.120779828	0.707071945	0.43531506
GFER	GFER	5.465109894	5.266539575	6.936175614	5.299286792	7.18777784	6.910579295
MAS1	MAS1	0.013835972	0.038939843	0.033029654	0.049180465	0.006770439	0.0205416
IFT81	IFT81	1.866600975	1.929595785	2.688116068	2.193897812	1.759334572	2.487331421
WDR34	WDR34	4.968510547	4.993647962	6.53264502	4.948779491	6.673828458	6.585973536
BRSK1	BRSK1	2.662705684	2.432322611	4.218708256	2.475371733	3.920831399	4.189103426
TRAF2	TRAF2	4.064010471	4.129209891	4.365218888	4.082752569	4.782144342	4.479349418
MMS22L	MMS22L	2.804569296	2.807821764	3.669676138	2.849135665	2.969472828	3.719662715
CCDC200	CCDC200	1.673331726	1.808499432	1.425539548	1.734770654	0.351432489	1.35950644
PNMA1	PNMA1	4.054197294	4.338117729	4.428182599	4.208790353	4.40601958	4.545239426
C5orf52	C5orf52	0.124497542	0	0	0	0	0
FASTKD3	FASTKD3	2.696880457	3.233704215	3.408943326	2.936287787	3.693259788	3.535197777
PTPRB	PTPRB	0.895304345	1.285090147	0.62865351	1.202419189	0.226431337	0.414688794
NCR1	NCR1	0	0	0	0	0	0
LYST	LYST	1.443939653	1.425912614	1.938705684	1.271141771	1.635415161	1.589611876
NDUFAF4	NDUFAF4	4.882486056	4.656130788	5.185492744	4.779436237	5.988736714	5.417399893
CEACAM5	CEACAM5	1.333933167	1.607019664	0.021843127	1.701825815	0	0.017569919
NSD1	NSD1	2.541164779	2.824192086	3.502443166	2.91830553	2.888364714	3.583270791
FUT9	FUT9	0.010376329	0.029947399	0.018728167	0.041623725	0	0.00755547
CRP	CRP	0	0	0	0	0	0
C1orf43	C1orf43	7.781368239	7.817946574	7.058968235	7.823822436	7.466641777	7.256941943
SLC2A3	SLC2A3	2.324695154	2.340782317	2.543188851	1.476011854	1.917955117	2.524828713
CLCN2	CLCN2	2.403542108	2.736423277	3.497954357	2.263610541	3.170571312	3.615401348
IRF2BP2	IRF2BP2	5.742367379	5.581658254	5.595360136	5.340454383	5.288734323	5.418304657
PABPC1	PABPC1	10.97213908	10.92006965	11.24793998	11.05413444	11.27035576	11.18165797
GSTM3	GSTM3	8.817558507	9.022562064	0.112022958	8.99082964	0.033650502	0.072376954
SQSTM1	SQSTM1	9.687360675	9.410021606	8.009928077	9.345918285	8.755503174	8.334636508
EPS8L3	EPS8L3	5.367553921	5.52438713	0.358970412	5.680448927	0.195534066	0.065081312
